Rodando fsm-lite GZ: para 100 amostras com 50 de maximo as 2025-08-03_03-49-40.
timestamp	cpu	mem	vsz	rss
1754203780	0.0	0.0	9640	1816
1754203780	0,00	173	0,00	0,00
1754203811	0.0	0.0	9640	1816
1754203811	0,00	173	0,00	0,00
1754203842	0.0	0.0	9640	1816
1754203842	0,00	173	0,00	0,00
1754203873	0.0	0.0	9640	1816
1754203873	0,00	173	0,00	0,00
1754203904	0.0	0.0	9640	1816
1754203904	0,00	173	0,00	0,00
1754203935	0.0	0.0	9640	1816
1754203935	0,00	173	0,00	0,00
1754203966	0.0	0.0	9640	1816
1754203966	0,00	173	0,00	0,00
1754203997	0.0	0.0	9640	1816
1754203997	0,00	173	0,00	0,00
1754204029	0.0	0.0	9640	1816
1754204029	0,00	173	0,00	0,00
1754204060	0.0	0.0	9640	1816
1754204060	0,00	173	0,00	0,00
1754204091	0.0	0.0	9640	1816
1754204091	0,00	173	0,00	0,00
1754204122	0.0	0.0	9640	1816
1754204122	0,00	173	0,00	0,00
1754204153	0.0	0.0	9640	1816
1754204153	0,00	173	0,00	0,00
1754204184	0.0	0.0	9640	1816
1754204184	0,00	173	0,00	0,00
1754204215	0.0	0.0	9640	1816
1754204215	0,00	173	0,00	0,00
1754204247	0.0	0.0	9640	1816
1754204247	0,00	173	0,00	0,00
1754204278	0.0	0.0	9640	1816
1754204278	0,00	173	0,00	0,00
1754204309	0.0	0.0	9640	1816
1754204309	0,00	173	0,00	0,00
1754204340	0.0	0.0	9640	1816
1754204340	0,00	173	0,00	0,00
1754204371	0.0	0.0	9640	1816
1754204371	0,00	173	0,00	0,00
1754204402	0.0	0.0	9640	1816
1754204402	0,00	173	0,00	0,00
1754204433	0.0	0.0	9640	1816
1754204433	0,00	173	0,00	0,00
1754204465	0.0	0.0	9640	1816
1754204465	0,00	173	0,00	0,00
1754204496	0.0	0.0	9640	1816
1754204496	0,00	173	0,00	0,00
1754204527	0.0	0.0	9640	1816
1754204527	0,00	173	0,00	0,00
1754204558	0.0	0.0	9640	1816
1754204558	0,00	173	0,00	0,00
1754204589	0.0	0.0	9640	1816
1754204589	0,00	173	0,00	0,00
1754204620	0.0	0.0	9640	1816
1754204620	0,00	173	0,00	0,00
1754204651	0.0	0.0	9640	1816
1754204651	0,00	173	0,00	0,00
1754204682	0.0	0.0	9640	1816
1754204682	0,00	173	0,00	0,00
1754204714	0.0	0.0	9640	1816
1754204714	0,00	173	0,00	0,00
1754204745	0.0	0.0	9640	1816
1754204745	0,00	173	0,00	0,00
1754204776	0.0	0.0	9640	1816
1754204776	0,00	173	0,00	0,00
1754204807	0.0	0.0	9640	1816
1754204807	0,00	173	0,00	0,00
1754204838	0.0	0.0	9640	1816
1754204838	0,00	173	0,00	0,00
1754204869	0.0	0.0	9640	1816
1754204869	0,00	173	0,00	0,00
1754204900	0.0	0.0	9640	1816
1754204900	0,00	173	0,00	0,00
1754204931	0.0	0.0	9640	1816
1754204931	0,00	173	0,00	0,00
1754204963	0.0	0.0	9640	1816
1754204963	0,00	173	0,00	0,00
1754204994	0.0	0.0	9640	1816
1754204994	0,00	173	0,00	0,00
1754205025	0.0	0.0	9640	1816
1754205025	0,00	173	0,00	0,00
1754205056	0.0	0.0	9640	1816
1754205056	0,00	173	0,00	0,00
1754205087	0.0	0.0	9640	1816
1754205087	0,00	173	0,00	0,00
1754205118	0.0	0.0	9640	1816
1754205118	0,00	173	0,00	0,00
1754205149	0.0	0.0	9640	1816
1754205149	0,00	173	0,00	0,00
1754205181	0.0	0.0	9640	1816
1754205181	0,00	173	0,00	0,00
1754205212	0.0	0.0	9640	1816
1754205212	0,00	173	0,00	0,00
1754205243	0.0	0.0	9640	1816
1754205243	0,00	173	0,00	0,00
1754205274	0.0	0.0	9640	1816
1754205274	0,00	173	0,00	0,00
