Rodando fsm-lite GZ: para 100 amostras com 600 de maximo as 2025-08-03_05-29-48.
timestamp	cpu	mem	vsz	rss
1754209788	0.0	0.0	9640	1816
1754209788	0,00	73	0,00	0,00
1754209819	0.0	0.0	9640	1816
1754209819	0,00	73	0,00	0,00
1754209850	0.0	0.0	9640	1816
1754209850	0,00	73	0,00	0,00
1754209881	0.0	0.0	9640	1816
1754209881	0,00	73	0,00	0,00
1754209913	0.0	0.0	9640	1816
1754209913	0,00	73	0,00	0,00
1754209944	0.0	0.0	9640	1816
1754209944	0,00	73	0,00	0,00
1754209975	0.0	0.0	9640	1816
1754209975	0,00	73	0,00	0,00
1754210006	0.0	0.0	9640	1816
1754210006	0,00	73	0,00	0,00
1754210037	0.0	0.0	9640	1816
1754210037	0,00	73	0,00	0,00
1754210068	0.0	0.0	9640	1816
1754210068	0,00	73	0,00	0,00
1754210099	0.0	0.0	9640	1816
1754210099	0,00	73	0,00	0,00
1754210131	0.0	0.0	9640	1816
1754210131	0,00	73	0,00	0,00
1754210162	0.0	0.0	9640	1816
1754210162	0,00	73	0,00	0,00
1754210193	0.0	0.0	9640	1816
1754210193	0,00	73	0,00	0,00
1754210224	0.0	0.0	9640	1816
1754210224	0,00	73	0,00	0,00
1754210255	0.0	0.0	9640	1816
1754210255	0,00	73	0,00	0,00
1754210286	0.0	0.0	9640	1816
1754210286	0,00	73	0,00	0,00
1754210317	0.0	0.0	9640	1816
1754210317	0,00	73	0,00	0,00
1754210348	0.0	0.0	9640	1816
1754210348	0,00	73	0,00	0,00
1754210380	0.0	0.0	9640	1816
1754210380	0,00	73	0,00	0,00
1754210411	0.0	0.0	9640	1816
1754210411	0,00	73	0,00	0,00
1754210442	0.0	0.0	9640	1816
1754210442	0,00	73	0,00	0,00
1754210473	0.0	0.0	9640	1816
1754210473	0,00	73	0,00	0,00
1754210504	0.0	0.0	9640	1816
1754210504	0,00	73	0,00	0,00
1754210535	0.0	0.0	9640	1816
1754210535	0,00	73	0,00	0,00
1754210566	0.0	0.0	9640	1816
1754210566	0,00	73	0,00	0,00
1754210598	0.0	0.0	9640	1816
1754210598	0,00	73	0,00	0,00
1754210629	0.0	0.0	9640	1816
1754210629	0,00	73	0,00	0,00
1754210660	0.0	0.0	9640	1816
1754210660	0,00	73	0,00	0,00
1754210691	0.0	0.0	9640	1816
1754210691	0,00	73	0,00	0,00
1754210722	0.0	0.0	9640	1816
1754210722	0,00	73	0,00	0,00
1754210753	0.0	0.0	9640	1816
1754210753	0,00	73	0,00	0,00
1754210784	0.0	0.0	9640	1816
1754210784	0,00	73	0,00	0,00
1754210815	0.0	0.0	9640	1816
1754210815	0,00	73	0,00	0,00
1754210847	0.0	0.0	9640	1816
1754210847	0,00	73	0,00	0,00
1754210878	0.0	0.0	9640	1816
1754210878	0,00	73	0,00	0,00
1754210909	0.0	0.0	9640	1816
1754210909	0,00	73	0,00	0,00
1754210940	0.0	0.0	9640	1816
1754210940	0,00	73	0,00	0,00
1754210971	0.0	0.0	9640	1816
1754210971	0,00	73	0,00	0,00
1754211002	0.0	0.0	9640	1816
1754211002	0,00	73	0,00	0,00
1754211033	0.0	0.0	9640	1816
1754211033	0,00	73	0,00	0,00
1754211064	0.0	0.0	9640	1816
1754211064	0,00	73	0,00	0,00
1754211096	0.0	0.0	9640	1816
1754211096	0,00	73	0,00	0,00
1754211127	0.0	0.0	9640	1816
1754211127	0,00	73	0,00	0,00
1754211158	0.0	0.0	9640	1816
1754211158	0,00	73	0,00	0,00
1754211189	0.0	0.0	9640	1816
1754211189	0,00	73	0,00	0,00
1754211220	0.0	0.0	9640	1816
1754211220	0,00	73	0,00	0,00
1754211251	0.0	0.0	9640	1816
1754211251	0,00	73	0,00	0,00
